,사용년월,표준버스정류장ID,버스정류장ARS번호,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,행정동,역명
3082,11,104900116,5572,0.0,0.0,0.0,0.0,0.0,0.0,5768.857142857143,16747.5,36707.206896551725,17854.310344827587,10495.137931034484,5914.551724137931,6921.931034482759,7276.137931034483,6749.103448275862,6391.379310344827,7869.642857142857,7142.785714285715,9343.75,8549.275862068966,8495.689655172413,5181.0,5375.035714285714,2290.357142857143,자양2동,행운슈퍼앞
3083,12,104900116,5572,0.0,0.0,0.0,0.0,0.0,0.0,6227.9,14103.8,30740.0,16008.9,8527.5,7176.0,6468.0,6997.8,7377.7,8080.200000000001,9887.111111111111,9737.5,10810.0,8131.2,7128.6,5918.0,4747.5,2452.2000000000003,자양2동,행운슈퍼앞
3084,1,104900118,5993,0.0,0.0,0.0,0.0,0.0,0.0,69.10344827586206,776.1379310344828,2451.862068965517,905.8620689655172,962.7931034482758,1291.551724137931,1304.8275862068965,1167.7241379310346,914.4827586206897,1584.6206896551726,1598.7241379310344,1434.7241379310344,2985.310344827586,3448.2758620689656,1482.0689655172414,2519.5172413793102,2286.206896551724,451.0,광장동,청구아파트앞
3085,2,104900118,5993,0.0,0.0,0.0,0.0,0.0,0.0,19.192307692307693,555.7037037037037,1242.2962962962963,711.5384615384615,558.9629629629629,897.8518518518518,821.5185185185186,818.4814814814814,743.8888888888888,1070.3333333333335,757.3333333333334,960.0,1607.6666666666667,2336.3333333333335,815.0,1589.4074074074074,1352.4444444444446,160.0,광장동,청구아파트앞
3086,3,104900118,5993,0.0,0.0,0.0,0.0,0.0,0.0,54.125,451.0416666666667,3150.1666666666665,1317.1304347826085,268.33333333333337,720.6818181818181,1109.0909090909092,768.3913043478261,854.2857142857142,1534.3636363636365,1845.0000000000002,1114.1818181818182,2823.5454545454545,1991.25,1164.125,1008.0,1307.2800000000002,529.3333333333334,광장동,청구아파트앞
3087,4,104900118,5993,0.0,0.0,0.0,0.0,0.0,0.0,109.0,717.1153846153846,4630.153846153846,1618.923076923077,704.8461538461538,715.8461538461538,1229.6666666666667,951.2307692307693,1116.6666666666667,1577.304347826087,1628.5454545454545,1419.1304347826087,1638.9565217391305,1960.4347826086957,1287.0,1208.5454545454545,1488.6666666666665,730.08,광장동,청구아파트앞
3088,5,104900118,5993,0.0,0.0,0.0,0.0,0.0,0.0,80.36363636363636,611.6190476190477,2070.0,803.0,506.8181818181818,361.17391304347825,501.0909090909091,451.04347826086956,653.7391304347826,693.4782608695651,866.8636363636364,676.5454545454546,932.6086956521739,985.6190476190476,675.45,573.75,762.6666666666666,327.27272727272725,광장동,청구아파트앞
3089,6,104900118,5993,0.0,0.0,0.0,0.0,0.0,0.0,41.142857142857146,449.6551724137931,1727.5862068965519,728.8666666666667,404.8,562.4333333333334,927.1999999999999,675.3103448275862,760.1034482758621,1349.6551724137933,994.3103448275862,1160.6896551724137,1261.0344827586207,1847.689655172414,847.2068965517241,1042.2413793103449,1040.8275862068967,571.551724137931,광장동,청구아파트앞
3090,7,104900118,5993,0.0,0.0,0.0,0.0,0.0,0.0,72.64285714285714,487.87096774193543,2179.6129032258063,1074.8387096774193,529.4193548387098,534.1935483870968,1143.9310344827586,739.6551724137931,918.0,1222.7096774193549,1274.7096774193549,977.5333333333334,1870.0,2061.1935483870966,807.258064516129,880.6451612903226,1042.0967741935483,310.3225806451613,광장동,청구아파트앞
3091,8,104900118,5993,0.0,0.0,0.0,0.0,0.0,0.0,29.12,152.25,469.5384615384615,516.6,346.8214285714286,267.9285714285714,280.61538461538464,365.07692307692304,335.14285714285717,473.84615384615387,363.12,399.84,331.46153846153845,455.68,284.40000000000003,218.88,346.42857142857144,126.76923076923077,광장동,청구아파트앞
3092,9,104900118,5993,0.0,0.0,0.0,0.0,0.0,0.0,23.586206896551722,109.24137931034483,738.6206896551724,170.79310344827587,91.79310344827587,148.8,225.49999999999997,174.14285714285714,276.0,456.89655172413796,357.7241379310345,372.0,469.82758620689657,546.0,296.53333333333336,368.3,246.03333333333333,97.53333333333333,광장동,청구아파트앞
3093,10,104900118,5993,0.0,0.0,0.0,0.0,0.0,0.0,26.06451612903226,245.8709677419355,1365.1612903225805,472.0,342.9310344827586,421.42857142857144,353.258064516129,623.8275862068965,632.2758620689656,858.0,796.258064516129,641.7741935483872,982.0645161290322,912.0,549.9333333333333,772.2903225806452,771.0967741935485,213.38709677419354,광장동,청구아파트앞
3094,11,104900118,5993,0.0,0.0,0.0,0.0,0.0,0.0,178.34482758620692,259.2,2918.6666666666665,910.5999999999999,768.0,661.6999999999999,997.5999999999999,988.2666666666667,1193.8666666666666,1534.0,1357.142857142857,1172.4642857142858,1610.75,2350.7586206896553,1086.2068965517242,1008.9655172413793,1269.0,530.6896551724137,광장동,청구아파트앞
3095,12,104900118,5993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.4,2286.9,691.2,453.59999999999997,512.0,435.20000000000005,840.0,766.5,1438.8,1122.2222222222222,1391.5,1651.0,1663.2,963.8,902.8,786.5,413.0,광장동,청구아파트앞
3096,1,104900119,5992,0.0,0.0,0.0,0.0,0.0,0.0,92.13793103448276,547.8620689655172,2985.9310344827586,783.448275862069,821.8965517241379,727.9655172413793,1233.6551724137933,1190.6206896551726,1008.2758620689655,877.9655172413794,1080.8275862068965,603.0,910.4137931034483,560.344827586207,571.6551724137931,698.6896551724138,403.448275862069,143.5,광장동,한전삼거리
3097,2,104900119,5992,0.0,0.0,0.0,0.0,0.0,0.0,211.11538461538464,358.51851851851853,1502.7777777777778,557.6923076923076,658.7777777777777,878.3333333333334,581.0740740740741,858.4074074074074,820.1851851851851,544.5555555555555,799.4074074074074,408.8888888888889,636.0,525.2222222222222,362.22222222222223,646.8518518518518,457.44444444444446,240.0,광장동,한전삼거리
3098,3,104900119,5992,0.0,0.0,0.0,0.0,0.0,0.0,180.41666666666669,938.1666666666667,5224.666666666666,1077.6521739130435,900.8333333333334,1029.5454545454545,709.0909090909091,589.695652173913,607.8571428571428,793.6363636363636,948.8571428571429,696.3636363636364,719.7272727272726,371.25,260.625,240.0,502.80000000000007,198.5,광장동,한전삼거리
3099,4,104900119,5992,0.0,0.0,0.0,0.0,0.0,0.0,174.4,1043.076923076923,9073.23076923077,1666.5384615384614,1658.4615384615383,974.3461538461538,1171.111111111111,863.1538461538462,1066.6666666666667,1105.7391304347825,967.9090909090909,598.2608695652174,502.2608695652174,479.21739130434787,232.375,444.3181818181818,560.6666666666666,385.32000000000005,광장동,한전삼거리
3100,5,104900119,5992,0.0,0.0,0.0,0.0,0.0,0.0,130.5909090909091,458.7142857142857,4611.5,836.0,729.8181818181819,518.6086956521739,597.4545454545455,514.3478260869565,381.3478260869565,441.30434782608694,481.5909090909091,221.81818181818184,211.3913043478261,255.76190476190476,128.25,168.3,256.66666666666663,196.36363636363637,광장동,한전삼거리
3101,6,104900119,5992,0.0,0.0,0.0,0.0,0.0,0.0,61.71428571428572,337.2413793103448,2982.9655172413795,917.3666666666667,944.5333333333334,538.5,634.4,768.0,726.0689655172414,773.1034482758621,855.8620689655172,369.31034482758616,427.6551724137931,395.1034482758621,203.75862068965517,403.448275862069,424.82758620689657,302.58620689655174,광장동,한전삼거리
3102,7,104900119,5992,0.0,0.0,0.0,0.0,0.0,0.0,108.96428571428572,410.83870967741933,2219.483870967742,796.6451612903226,818.1935483870968,429.6774193548387,589.655172413793,582.7586206896552,725.3333333333334,474.8387096774194,861.2903225806452,613.8000000000001,530.8387096774194,419.22580645161287,322.90322580645164,420.0,297.741935483871,250.6451612903226,광장동,한전삼거리
3103,8,104900119,5992,0.0,0.0,0.0,0.0,0.0,0.0,3.64,152.25,956.3076923076923,339.48,267.42857142857144,151.25,275.69230769230774,321.6153846153846,246.42857142857144,401.9230769230769,295.48,147.84,104.92307692307692,87.04,123.24000000000001,82.08,103.92857142857143,55.46153846153847,광장동,한전삼거리
3104,9,104900119,5992,0.0,0.0,0.0,0.0,0.0,0.0,11.793103448275861,126.3103448275862,1735.7586206896553,267.1379310344828,216.9655172413793,202.53333333333336,311.59999999999997,215.78571428571428,337.33333333333337,456.89655172413796,440.2758620689655,131.48275862068965,248.0689655172414,117.0,64.86666666666667,97.36666666666667,108.89999999999999,53.2,광장동,한전삼거리
3105,10,104900119,5992,0.0,0.0,0.0,0.0,0.0,0.0,39.09677419354839,252.51612903225808,3168.064516129032,548.1290322580645,419.13793103448273,606.8571428571429,541.1612903225807,615.9310344827586,599.3448275862069,864.5,677.8064516129033,318.0967741935484,507.6774193548387,288.8,158.2,208.25806451612902,160.6451612903226,110.64516129032258,광장동,한전삼거리
3106,11,104900119,5992,0.0,0.0,0.0,0.0,0.0,0.0,44.58620689655173,734.4,6248.0,989.0999999999999,928.0,831.3666666666666,1255.6,930.1333333333333,1126.0333333333333,1495.0,1587.857142857143,769.0357142857143,744.4642857142858,452.0689655172414,391.0344827586207,389.17241379310343,495.9310344827586,55.86206896551724,광장동,한전삼거리
3107,12,104900119,5992,0.0,0.0,0.0,0.0,0.0,0.0,85.39999999999999,666.0,5130.4,499.20000000000005,781.1999999999999,499.20000000000005,729.6,795.1999999999999,903.0,926.5,933.3333333333333,605.0,774.6999999999999,491.4,280.59999999999997,256.2,363.0,94.4,광장동,한전삼거리
3108,1,104900120,5991,0.0,0.0,0.0,0.0,0.0,0.0,18637.034482758623,42681.65517241379,58562.06896551725,29861.03448275862,14649.551724137931,9174.103448275862,8395.965517241379,10977.620689655172,10445.275862068966,8747.896551724138,8138.068965517242,8725.241379310344,11975.689655172413,12471.724137931034,5041.9655172413795,8410.344827586207,3785.4482758620693,0.0,중곡2동,용마초등학교
3109,2,104900120,5991,0.0,0.0,0.0,0.0,0.0,0.0,15940.888888888889,36325.92592592593,48864.666666666664,25183.703703703704,12870.0,7885.703703703704,7200.0,9396.592592592593,8740.0,6958.333333333334,7590.0,7217.888888888889,9422.518518518518,11473.518518518518,5656.2962962962965,7744.444444444444,4899.481481481481,0.0,중곡2동,용마초등학교
3110,3,104900120,5991,0.0,0.0,0.0,0.0,0.0,0.0,17033.333333333332,30894.0,41150.200000000004,18804.91304347826,9000.32,7418.181818181818,5615.59090909091,7835.04347826087,5835.047619047619,4918.047619047618,6135.954545454546,5786.181818181819,8500.363636363636,9741.458333333334,4240.5,4417.92,2975.64,0.0,중곡2동,용마초등학교
3111,4,104900120,5991,0.0,0.0,0.0,0.0,0.0,0.0,21200.0,36848.807692307695,53308.846153846156,21999.80769230769,12264.0,8105.423076923076,5676.666666666667,8211.692307692307,6038.375,5081.25,5600.000000000001,6360.869565217392,7060.565217391304,9178.956521739132,5640.0,5044.48,3071.5384615384614,0.0,중곡2동,용마초등학교
3112,5,104900120,5991,0.0,0.0,0.0,0.0,0.0,0.0,9701.904761904761,17807.142857142855,24271.136363636364,9959.636363636364,5760.363636363637,3139.826086956522,3397.25,5383.636363636364,3204.5,2237.5,3351.3636363636365,3468.6818181818185,3446.727272727273,4475.818181818182,3036.833333333333,2367.2380952380954,1513.2173913043478,0.0,중곡2동,용마초등학교
3113,6,104900120,5991,0.0,0.0,0.0,0.0,0.0,0.0,6999.666666666667,14981.48275862069,18007.689655172413,8226.533333333333,5594.48275862069,4403.599999999999,3715.2,6375.0,4910.206896551724,2988.758620689655,4159.310344827586,4211.379310344828,4145.655172413793,5304.310344827586,2566.206896551724,2211.3793103448274,1726.1379310344828,0.0,중곡2동,용마초등학교
3114,7,104900120,5991,0.0,0.0,0.0,0.0,0.0,0.0,11730.32142857143,31552.25806451613,27375.548387096776,11474.064516129032,6864.258064516129,8124.099999999999,9514.2,7416.0,7470.133333333333,5213.0,7230.935483870968,11896.5,12748.387096774193,8427.41935483871,4615.806451612903,3907.6129032258063,2402.5806451612902,0.0,중곡2동,용마초등학교
3115,8,104900120,5991,0.0,0.0,0.0,0.0,0.0,0.0,3698.52,16217.115384615385,12402.0,6948.8,3633.0,2742.5357142857147,2367.1153846153843,4794.615384615385,3863.785714285714,4484.615384615385,3010.88,3717.5600000000004,2817.92,4238.7692307692305,1795.4999999999998,1632.0,1296.0714285714284,0.0,중곡2동,용마초등학교
3116,9,104900120,5991,0.0,0.0,0.0,0.0,0.0,0.0,3583.133333333333,9252.0,10842.517241379312,5006.896551724138,2162.758620689655,1980.137931034483,1825.8666666666666,2876.4642857142853,4054.4,3161.862068965517,2155.655172413793,2463.5172413793102,2366.896551724138,4202.0,2610.5,1461.6,1804.2666666666667,0.0,중곡2동,용마초등학교
3117,10,104900120,5991,0.0,0.0,0.0,0.0,0.0,0.0,8040.0,15645.6,20297.774193548386,10132.870967741936,4908.137931034483,4417.571428571428,3545.838709677419,5332.9655172413795,3836.1379310344823,2840.4999999999995,3549.225806451613,3677.4193548387098,6048.0,6599.5,3885.5333333333333,3144.0,2484.741935483871,0.0,중곡2동,용마초등학교
3118,11,104900120,5991,0.0,0.0,0.0,0.0,0.0,0.0,13781.103448275862,35740.799999999996,44048.4,19640.833333333336,9814.133333333333,8279.7,5694.0,8307.4,6518.400000000001,5236.285714285714,6470.071428571429,6915.714285714285,9429.535714285716,11277.241379310344,6777.931034482759,5463.586206896552,3980.4827586206893,0.0,중곡2동,용마초등학교
3119,12,104900120,5991,0.0,0.0,0.0,0.0,0.0,0.0,14457.2,28728.000000000004,37970.1,19741.5,8171.799999999999,7676.0,5790.400000000001,8843.300000000001,6914.200000000001,5832.0,7262.888888888889,7527.2,11383.2,11607.599999999999,5550.0,4090.6000000000004,4153.5,0.0,중곡2동,용마초등학교
3120,1,104900121,5510,0.0,0.0,0.0,0.0,0.0,0.0,41.44827586206897,1074.6206896551723,779.5862068965517,1013.2758620689656,518.8965517241379,843.6206896551723,1006.6206896551724,1252.1379310344828,1310.0,1458.4827586206895,1630.344827586207,2366.4827586206893,3209.4137931034484,3330.8965517241377,2461.034482758621,3273.2068965517237,1030.6896551724137,0.0,중곡4동,중곡4동경로당입구앞
3121,2,104900121,5510,0.0,0.0,0.0,0.0,0.0,0.0,144.0,657.3333333333334,363.81481481481484,386.15384615384613,660.0,670.8148148148148,708.8888888888889,940.2962962962963,1120.0,1207.8518518518517,1314.6666666666665,1680.5185185185185,2046.888888888889,2744.5925925925926,2236.5925925925926,2317.222222222222,1269.3333333333335,0.0,중곡4동,중곡4동경로당입구앞
3122,3,104900121,5510,0.0,0.0,0.0,0.0,0.0,0.0,165.75,1175.4166666666665,606.25,667.0,882.391304347826,827.3333333333333,707.5238095238095,752.1818181818182,867.5000000000001,825.6999999999999,1690.909090909091,1829.5454545454545,2030.0,2542.0,1401.25,1607.28,1019.56,0.0,중곡4동,중곡4동경로당입구앞
3123,4,104900121,5510,0.0,0.0,0.0,0.0,0.0,0.0,119.52000000000001,1072.9615384615386,376.0,496.9230769230769,1043.8461538461538,769.5,739.2592592592592,566.0769230769231,678.6,1271.4583333333335,1196.3181818181818,1356.1363636363637,1829.3478260869565,1620.9130434782608,1397.0,1825.2,872.5,0.0,중곡4동,중곡4동경로당입구앞
3124,5,104900121,5510,0.0,0.0,0.0,0.0,0.0,0.0,74.8,393.25,212.625,282.8125,448.0,214.0,319.29411764705884,295.3125,551.8333333333334,518.8235294117648,486.0625,540.1999999999999,841.0714285714286,770.3125,954.0,693.0666666666667,444.64285714285717,0.0,중곡4동,중곡4동경로당입구앞
3125,6,104900121,5510,0.0,0.0,0.0,0.0,0.0,0.0,97.14285714285714,366.66666666666663,303.3846153846154,232.28571428571428,304.8888888888889,692.7857142857143,619.5,548.8888888888889,720.0,668.8888888888889,1228.7407407407406,1124.185185185185,1300.4444444444443,1377.4444444444443,986.4444444444445,935.925925925926,448.0,0.0,중곡4동,중곡4동경로당입구앞
3126,7,104900121,5510,0.0,0.0,0.0,0.0,0.0,0.0,262.2,370.85185185185185,585.0,345.42857142857144,523.2857142857142,737.3571428571428,785.3333333333333,699.3461538461539,985.3703703703704,966.2142857142858,1136.25,1668.0,1490.3571428571427,1873.9285714285716,1257.75,1294.607142857143,980.0,0.0,중곡4동,중곡4동경로당입구앞
3127,8,104900121,5510,0.0,0.0,0.0,0.0,0.0,0.0,17.391304347826086,185.95652173913044,152.5,141.68,165.0,323.1428571428571,426.7692307692307,332.76,478.9259259259259,515.7692307692308,415.84,738.0,646.0,648.9599999999999,451.2,554.625,467.03703703703707,0.0,중곡4동,중곡4동경로당입구앞
3128,9,104900121,5510,0.0,0.0,0.0,0.0,0.0,0.0,34.333333333333336,216.0,155.0,80.89285714285715,112.0,309.7,230.76666666666665,326.25,288.8,352.1379310344828,355.39285714285717,411.8571428571429,616.448275862069,473.33333333333337,567.2333333333333,727.9333333333334,294.8333333333333,0.0,중곡4동,중곡4동경로당입구앞
3129,10,104900121,5510,0.0,0.0,0.0,0.0,0.0,0.0,77.0,424.3870967741936,219.48387096774192,135.96774193548387,351.7241379310345,622.9285714285714,469.1612903225806,406.7931034482759,545.1428571428571,477.6,815.741935483871,721.0322580645162,920.6129032258065,1397.8,1028.5333333333333,1158.3870967741934,567.5806451612904,0.0,중곡4동,중곡4동경로당입구앞
3130,11,104900121,5510,0.0,0.0,0.0,0.0,0.0,0.0,145.10344827586206,874.5,613.1333333333334,260.0,672.1,1318.5333333333333,765.3333333333334,818.8000000000001,967.8666666666667,1097.5172413793105,1290.5,1740.5357142857142,2032.7857142857142,2478.0,2063.448275862069,1935.3448275862067,1360.0,0.0,중곡4동,중곡4동경로당입구앞
3131,12,104900121,5510,0.0,0.0,0.0,0.0,0.0,0.0,163.9,643.2,817.6,217.0,421.2,822.5,787.1111111111111,586.2857142857143,707.7777777777778,889.875,1787.5,1642.8000000000002,2339.3,2587.2000000000003,1925.6999999999998,2234.4,1305.0,0.0,중곡4동,중곡4동경로당입구앞
3132,1,104900122,5506,0.0,0.0,0.0,0.0,0.0,0.0,331.58620689655174,657.9310344827586,1126.0689655172414,427.82758620689657,518.8965517241379,506.17241379310343,982.0689655172414,859.3103448275863,790.5172413793102,1587.1724137931033,1243.1379310344828,1702.206896551724,2658.1034482758623,2965.310344827586,1714.655172413793,2079.206896551724,736.2068965517242,0.0,중곡4동,강원설비앞
3133,2,104900122,5506,0.0,0.0,0.0,0.0,0.0,0.0,198.0,858.1851851851852,995.7037037037037,540.6153846153845,330.0,440.2222222222222,687.4074074074074,876.1851851851852,920.0,1149.4074074074074,1430.6666666666665,1354.7037037037037,2013.3333333333335,2657.185185185185,1442.962962962963,1778.3333333333333,967.1111111111111,0.0,중곡4동,강원설비앞
3134,3,104900122,5506,0.0,0.0,0.0,0.0,0.0,0.0,184.16666666666669,994.5833333333333,1232.7083333333333,575.0,451.9565217391304,559.6666666666666,582.6666666666667,805.909090909091,711.35,735.9499999999999,997.6363636363637,1214.8181818181818,1540.0,1906.5,914.5,1288.72,631.8399999999999,0.0,중곡4동,강원설비앞
3135,4,104900122,5506,0.0,0.0,0.0,0.0,0.0,0.0,258.96000000000004,1030.8846153846155,1292.5,646.0,476.53846153846155,611.6538461538461,572.9259259259259,840.5384615384615,467.48,1047.0833333333335,861.8636363636364,1043.1818181818182,1141.9565217391305,1269.086956521739,1092.2,1149.2,856.6363636363636,0.0,중곡4동,강원설비앞
3136,5,104900122,5506,0.0,0.0,0.0,0.0,0.0,0.0,40.8,366.4375,577.125,350.6875,216.0,163.64705882352942,277.6470588235294,420.0,394.1666666666667,420.0,303.1875,379.59999999999997,744.6428571428571,695.9375,678.4,496.8,266.7857142857143,0.0,중곡4동,강원설비앞
3137,6,104900122,5506,0.0,0.0,0.0,0.0,0.0,0.0,72.85714285714286,311.66666666666663,464.0,290.3571428571429,294.0,272.57142857142856,346.5,612.2222222222222,370.28571428571433,630.6666666666666,803.4074074074074,885.1851851851851,921.1481481481482,1291.888888888889,536.1111111111111,696.6666666666666,245.0,0.0,중곡4동,강원설비앞
3138,7,104900122,5506,0.0,0.0,0.0,0.0,0.0,0.0,285.0,478.51851851851853,962.0,403.0,273.5357142857143,380.57142857142856,620.6666666666666,711.6153846153846,695.5555555555557,930.4285714285714,1102.5,1308.0,1845.7499999999998,1590.0,984.75,1204.2857142857144,410.0,0.0,중곡4동,강원설비앞
3139,8,104900122,5506,0.0,0.0,0.0,0.0,0.0,0.0,132.17391304347825,67.26086956521739,310.0833333333333,218.96,148.5,167.14285714285714,251.38461538461536,366.59999999999997,507.5185185185185,366.7692307692308,433.91999999999996,674.04,642.1999999999999,572.16,466.23999999999995,333.5,211.85185185185185,0.0,중곡4동,강원설비앞
3140,9,104900122,5506,0.0,0.0,0.0,0.0,0.0,0.0,91.55555555555556,160.0,230.0,258.8571428571429,154.66666666666666,222.76666666666668,316.6333333333333,233.0357142857143,222.93333333333334,304.55172413793105,405.0714285714286,345.42857142857144,539.8275862068965,440.0,533.8666666666667,483.3,207.83333333333331,0.0,중곡4동,강원설비앞
3141,10,104900122,5506,0.0,0.0,0.0,0.0,0.0,0.0,146.3,383.58064516129036,284.51612903225805,371.64516129032256,382.7586206896552,360.64285714285717,488.7096774193548,519.3103448275862,302.85714285714283,411.2666666666667,628.6451612903226,573.4193548387098,1005.9677419354839,1341.5666666666666,812.0,873.3870967741935,279.6774193548387,0.0,중곡4동,강원설비앞
3142,11,104900122,5506,0.0,0.0,0.0,0.0,0.0,0.0,308.34482758620686,907.5,613.1333333333334,680.0,773.9333333333334,659.2666666666667,874.6666666666667,747.6,872.6666666666667,811.8620689655173,971.5,1456.892857142857,2592.142857142857,2549.206896551724,1244.1379310344828,1517.3103448275863,688.0,0.0,중곡4동,강원설비앞
3143,12,104900122,5506,0.0,0.0,0.0,0.0,0.0,0.0,163.9,482.40000000000003,540.1999999999999,418.5,390.0,315.0,697.6666666666666,555.4285714285714,765.5555555555555,932.25,1590.875,1716.8000000000002,2771.4,3091.2000000000003,1587.6,1732.8,855.0,0.0,중곡4동,강원설비앞
3144,1,104900123,5505,0.0,0.0,0.0,0.0,0.0,0.0,4207.0,7478.482758620689,5218.896551724138,3602.7586206896553,2382.206896551724,1928.2758620689654,1865.9310344827586,1546.7586206896553,1264.8275862068965,1544.2758620689654,713.2758620689656,830.3448275862069,767.8965517241379,142.17241379310343,181.55172413793105,164.68965517241378,21.03448275862069,0.0,중곡4동,강원설비앞
3145,2,104900123,5505,0.0,0.0,0.0,0.0,0.0,0.0,3222.0,5532.555555555556,3542.4074074074074,2394.153846153846,2376.0,1006.2222222222222,1353.3333333333333,1389.0740740740741,1320.0,1110.4444444444443,638.0,977.4444444444445,419.44444444444446,209.77777777777777,162.33333333333334,89.81481481481481,161.1851851851852,0.0,중곡4동,강원설비앞
3146,3,104900123,5505,0.0,0.0,0.0,0.0,0.0,0.0,4475.25,5840.916666666666,4627.708333333333,3335.0,2066.086956521739,1022.0,1019.6666666666667,1020.8181818181819,1110.4,646.1999999999999,591.8181818181819,717.1818181818182,742.0,263.5,221.25,130.32,57.44,0.0,중곡4동,강원설비앞
3147,4,104900123,5505,0.0,0.0,0.0,0.0,0.0,0.0,4960.080000000001,7174.115384615385,5428.5,3379.0769230769233,2904.6153846153848,1243.0384615384614,1016.4814814814814,1132.1538461538462,1191.32,418.83333333333337,720.3636363636364,533.1818181818182,765.0,339.2608695652174,114.3,202.79999999999998,95.18181818181819,0.0,중곡4동,강원설비앞
3148,5,104900123,5505,0.0,0.0,0.0,0.0,0.0,0.0,2040.0,3387.3125,2116.125,1481.9375,960.0,459.4705882352941,596.9411764705883,433.125,379.83333333333337,179.11764705882354,327.25,223.86666666666665,316.07142857142856,85.0,190.79999999999998,49.06666666666667,41.5,0.0,중곡4동,강원설비앞
3149,6,104900123,5505,0.0,0.0,0.0,0.0,0.0,0.0,2266.6666666666665,3831.6666666666665,1677.5384615384617,1538.892857142857,1263.111111111111,704.1428571428572,861.0,527.7777777777777,668.5714285714287,449.1111111111111,508.03703703703707,292.1111111111111,464.44444444444446,231.0,178.7037037037037,63.333333333333336,63.0,0.0,중곡4동,강원설비앞
3150,7,104900123,5505,0.0,0.0,0.0,0.0,0.0,0.0,4149.6,4785.185185185185,2366.0,2029.392857142857,1665.0,915.75,1532.6666666666665,1104.2307692307693,950.5925925925926,990.0714285714286,697.5,852.0,550.2857142857142,352.0714285714286,429.0,110.39285714285715,100.0,0.0,중곡4동,강원설비앞
3151,8,104900123,5505,0.0,0.0,0.0,0.0,0.0,0.0,1154.7826086956522,1768.5652173913043,1321.6666666666665,1204.28,632.5,362.1428571428571,397.5384615384615,456.84,700.5185185185185,320.9230769230769,325.43999999999994,339.48,228.0,88.32,135.35999999999999,32.625,57.77777777777778,0.0,중곡4동,강원설비앞
3152,9,104900123,5505,0.0,0.0,0.0,0.0,0.0,0.0,1098.6666666666667,1696.0,1170.0,652.5357142857143,602.6666666666666,271.6666666666667,472.26666666666665,362.5,288.8,233.17241379310346,141.39285714285714,202.60714285714286,160.20689655172413,113.33333333333334,162.06666666666666,77.56666666666666,14.5,0.0,중곡4동,강원설비앞
3153,10,104900123,5505,0.0,0.0,0.0,0.0,0.0,0.0,2340.8,3542.0000000000005,1926.5806451612902,1522.8387096774193,1603.448275862069,830.5714285714286,791.7096774193548,753.0,469.4285714285714,265.33333333333337,404.1290322580645,334.9677419354839,304.83870967741933,265.1,278.4,82.74193548387096,49.35483870967742,0.0,중곡4동,강원설비앞
3154,11,104900123,5505,0.0,0.0,0.0,0.0,0.0,0.0,5314.413793103448,7854.0,4652.6,2560.0,2403.266666666667,1795.9333333333334,2055.4666666666667,872.2,809.2,631.448275862069,826.5,593.0714285714286,859.5,299.0689655172414,197.24137931034483,201.27586206896552,112.0,0.0,중곡4동,강원설비앞
3155,12,104900123,5505,0.0,0.0,0.0,0.0,0.0,0.0,3844.2000000000003,5802.2,3547.7999999999997,2418.0,1996.8,1382.5,1109.111111111111,956.5714285714286,996.6666666666666,678.0,983.125,680.8000000000001,625.8000000000001,302.40000000000003,220.5,258.4,225.0,0.0,중곡4동,강원설비앞
3156,1,104900124,5500,0.0,0.0,0.0,0.0,0.0,0.0,1554.3103448275863,2478.206896551724,2576.965517241379,2094.1034482758623,1344.4137931034481,699.0,1080.2758620689656,1448.5517241379312,1038.9655172413793,600.551724137931,835.551724137931,788.8275862068965,748.2068965517242,182.79310344827587,100.86206896551724,288.2068965517241,105.17241379310346,0.0,중곡4동,중곡4동경로당입구앞
3157,2,104900124,5500,0.0,0.0,0.0,0.0,0.0,0.0,1332.0,2373.703703703704,2029.7037037037037,1428.7692307692307,1320.0,482.14814814814815,451.1111111111111,683.8518518518518,620.0,428.5925925925926,599.3333333333333,565.8888888888889,402.6666666666667,122.37037037037037,72.14814814814815,125.74074074074073,40.2962962962963,0.0,중곡4동,중곡4동경로당입구앞
3158,3,104900124,5500,0.0,0.0,0.0,0.0,0.0,0.0,1860.0833333333335,1609.4166666666665,1394.375,1725.0,925.4347826086956,705.6666666666666,749.1428571428571,662.6363636363636,815.45,394.9,1166.7272727272727,805.0,420.0,124.0,103.25,57.92,71.8,0.0,중곡4동,중곡4동경로당입구앞
3159,4,104900124,5500,0.0,0.0,0.0,0.0,0.0,0.0,2131.44,1935.5384615384617,2726.0,1788.923076923077,1225.3846153846155,335.4230769230769,702.2962962962963,823.3846153846154,542.88,403.875,591.7272727272727,289.7727272727273,443.47826086956525,376.95652173913044,88.89999999999999,135.2,63.45454545454545,0.0,중곡4동,중곡4동경로당입구앞
3160,5,104900124,5500,0.0,0.0,0.0,0.0,0.0,0.0,809.1999999999999,875.875,982.125,871.0625,424.0,245.47058823529412,256.8235294117647,426.5625,279.5,154.41176470588235,120.3125,189.79999999999998,214.28571428571428,95.625,98.93333333333334,73.60000000000001,29.642857142857146,0.0,중곡4동,중곡4동경로당입구앞
